H,alpha,seed,kl,mean_payoff,mean_action,mean_body_out,fe_low,fe_mid,fe_high
100,1.00,15,0.374422,2.767823,0.967512,0.967512,-2.393401,-1.644556,0.227555
100,0.00,16,1.334903,2.874500,0.888500,0.944755,-1.539597,1.130210,7.804726
100,0.10,16,1.068109,2.863784,0.894251,0.946013,-1.795675,0.340543,5.681087
100,0.20,16,0.925605,2.852878,0.900117,0.946587,-1.927273,-0.076063,4.551963
100,0.30,16,0.800566,2.841339,0.906302,0.947839,-2.040774,-0.439642,3.563186
100,0.40,16,0.698164,2.829799,0.912475,0.948437,-2.131635,-0.735308,2.755510
100,0.50,16,0.617659,2.818392,0.918607,0.948715,-2.200733,-0.965415,2.122879
100,0.60,16,0.576706,2.807022,0.924697,0.948829,-2.230316,-1.076905,1.806623
100,0.70,16,0.643065,2.795971,0.930641,0.948701,-2.152906,-0.866776,2.348547
100,0.80,16,0.626264,2.784160,0.937015,0.949144,-2.157896,-0.905367,2.225954
100,0.90,16,0.693602,2.771532,0.943729,0.949866,-2.077930,-0.690725,2.777286
100,1.00,16,0.624552,2.760514,0.949715,0.949715,-2.135962,-0.886858,2.235902
100,0.00,17,0.424180,2.881000,0.892500,0.972994,-2.456820,-1.608461,0.512438
100,0.10,17,0.347909,2.865691,0.900588,0.973378,-2.517782,-1.821963,-0.082417
100,0.20,17,0.240682,2.850035,0.908865,0.974325,-2.609353,-2.127989,-0.924578
100,0.30,17,0.000000,2.834189,0.917233,0.974942,-2.834189,-2.834189,-2.834189
100,0.40,17,0.086729,2.817789,0.925885,0.975962,-2.731060,-2.557601,-2.123954
100,0.50,17,0.000000,2.801338,0.934582,0.976664,-2.801338,-2.801338,-2.801338
100,0.60,17,0.000000,2.785209,0.943090,0.976816,-2.785209,-2.785209,-2.785209
100,0.70,17,0.009896,2.769326,0.951500,0.976786,-2.759431,-2.739639,-2.690160
100,0.80,17,0.015583,2.752533,0.960356,0.977320,-2.736950,-2.705785,-2.627870
100,0.90,17,0.000000,2.736857,0.968651,0.977112,-2.736857,-2.736857,-2.736857
100,1.00,17,0.052277,2.719573,0.977793,0.977793,-2.667295,-2.562740,-2.301353
100,0.00,18,1.571326,2.885000,0.895500,0.978265,-1.313674,1.828978,9.685607
100,0.10,18,1.328463,2.869048,0.903901,0.979508,-1.540584,1.116343,7.758660
100,0.20,18,1.108964,2.852656,0.912530,0.980649,-1.743693,0.474235,6.019054
100,0.30,18,0.985221,2.836187,0.921188,0.981126,-1.850965,0.119478,5.045585
100,0.40,18,0.843373,2.819514,0.929963,0.981656,-1.976141,-0.289396,3.927469
100,0.50,18,0.639371,2.802460,0.938959,0.982418,-2.163088,-0.884346,2.312511
100,0.60,18,0.602264,2.785598,0.947825,0.982709,-2.183334,-0.978805,2.032517
100,0.70,18,0.565171,2.768340,0.956875,0.983179,-2.203169,-1.072828,1.753025
100,0.80,18,0.544288,2.751402,0.965813,0.983391,-2.207114,-1.118538,1.602902
100,0.90,18,0.498496,2.734010,0.974972,0.983802,-2.235513,-1.238520,1.253962
100,1.00,18,0.616107,2.716898,0.983963,0.983963,-2.100791,-0.868576,2.211961
100,0.00,19,1.116381,2.881000,0.891500,0.907242,-1.764619,0.468142,6.050044
100,0.10,19,0.890225,2.877875,0.893092,0.907417,-1.987651,-0.207201,4.243923
100,0.20,19,0.787563,2.873760,0.895211,0.910057,-2.086196,-0.511070,3.426747
100,0.30,19,0.554695,2.869418,0.897419,0.911229,-2.314723,-1.205332,1.568145
100,0.40,19,0.510205,2.865396,0.899457,0.911393,-2.355191,-1.334782,1.216242
100,0.50,19,0.379208,2.860522,0.902025,0.912549,-2.481314,-1.722899,0.173140
100,0.60,19,0.380293,2.855112,0.904742,0.913570,-2.474819,-1.714233,0.187233
100,0.70,19,0.389088,2.851543,0.906661,0.913159,-2.462455,-1.684280,0.261159
100,0.80,19,0.352430,2.846027,0.909370,0.913838,-2.493597,-1.788738,-0.026590
100,0.90,19,0.442933,2.842104,0.911471,0.913690,-2.399171,-1.513306,0.701356
100,1.00,19,0.430063,2.838318,0.913366,0.913366,-2.408255,-1.548130,0.602184
200,0.00,0,1.846671,2.877000,0.887000,0.984925,-1.030329,2.663012,11.896365
200,0.10,0,1.604276,2.858287,0.896780,0.984800,-1.254011,1.954541,9.975920
200,0.20,0,1.231504,2.839238,0.906729,0.985643,-1.607734,0.855275,7.012798
200,0.30,0,1.170124,2.820298,0.916609,0.985695,-1.650174,0.690074,6.540696
200,0.40,0,1.028495,2.801227,0.926594,0.985985,-1.772732,0.284258,5.426733
200,0.50,0,0.894264,2.782296,0.936495,0.985989,-1.888031,-0.099502,4.371820
200,0.60,0,0.838381,2.763196,0.946460,0.986099,-1.924815,-0.248052,3.943856
200,0.70,0,0.833033,2.743533,0.956703,0.986576,-1.910500,-0.244433,3.920733
200,0.80,0,0.857066,2.724933,0.966451,0.986314,-1.867867,-0.153736,4.131594
200,0.90,0,0.792732,2.705777,0.976444,0.986382,-1.913046,-0.327583,3.636075
200,1.00,0,0.839445,2.686578,0.986496,0.986496,-1.847133,-0.168244,4.028980
200,0.00,1,0.783404,2.900500,0.908500,0.896531,-2.117096,-0.550289,3.366729
200,0.10,1,0.724021,2.902784,0.907277,0.896271,-2.178763,-0.730720,2.889387
200,0.20,1,0.603447,2.904849,0.906192,0.896958,-2.301402,-1.094509,1.922725
200,0.30,1,0.594714,2.906845,0.905131,0.897271,-2.312131,-1.122702,1.850869
200,0.40,1,0.619662,2.908561,0.904298,0.897994,-2.288899,-1.049575,2.048735
200,0.50,1,0.475229,2.910093,0.903416,0.898332,-2.434864,-1.484407,0.891736
200,0.60,1,0.433826,2.911476,0.902736,0.898893,-2.477650,-1.609999,0.559129
200,0.70,1,0.438470,2.913136,0.901785,0.898908,-2.474666,-1.597725,0.594628
200,0.80,1,0.485716,2.915733,0.900358,0.898322,-2.430017,-1.458584,0.969998
200,0.90,1,0.466672,2.916757,0.899811,0.898846,-2.450085,-1.516740,0.816621
200,1.00,1,0.547484,2.917309,0.899649,0.899649,-2.369825,-1.274857,1.462563
200,0.00,2,1.394483,2.886500,0.898000,0.946357,-1.492017,1.296948,8.269362
200,0.10,2,1.251368,2.877328,0.902894,0.946939,-1.625960,0.876776,7.133615
200,0.20,2,1.097179,2.867932,0.907888,0.947438,-1.770753,0.423605,5.909499
200,0.30,2,0.924538,2.858622,0.912825,0.947416,-1.934085,-0.085009,4.537679
200,0.40,2,0.966825,2.849081,0.917901,0.947752,-1.882256,0.051395,4.885522
200,0.50,2,0.932003,2.839573,0.923013,0.948025,-1.907570,-0.043564,4.616450
200,0.60,2,0.680358,2.830286,0.927968,0.947946,-2.149928,-0.789212,2.612576
200,0.70,2,0.705095,2.819985,0.933378,0.948540,-2.114890,-0.704699,2.820777
200,0.80,2,0.827995,2.810398,0.938493,0.948617,-1.982403,-0.326414,3.813560
200,0.90,2,0.684378,2.800529,0.943839,0.948932,-2.116151,-0.747395,2.674496
200,1.00,2,0.849882,2.791111,0.948775,0.948775,-1.941229,-0.241465,4.007946
200,0.00,3,1.917328,2.887500,0.896500,0.923024,-0.970172,2.864485,12.451127
200,0.10,3,1.484933,2.881878,0.899358,0.925078,-1.396946,1.572920,8.997583
200,0.20,3,1.315420,2.876439,0.902138,0.924689,-1.561018,1.069822,7.646923
200,0.30,3,1.229977,2.870473,0.905192,0.925472,-1.640497,0.819457,6.969342
200,0.40,3,0.942445,2.864326,0.908331,0.926077,-1.921882,-0.036993,4.675230
200,0.50,3,0.725430,2.858037,0.911525,0.926550,-2.132607,-0.681747,2.945402
200,0.60,3,0.596264,2.852492,0.914372,0.926287,-2.256228,-1.063699,1.917623
200,0.70,3,0.533814,2.845604,0.917912,0.927089,-2.311790,-1.244162,1.424909
200,0.80,3,0.499665,2.839806,0.920963,0.927078,-2.340141,-1.340810,1.157517
200,0.90,3,0.533873,2.831319,0.925191,0.928379,-2.297446,-1.229699,1.439666
200,1.00,3,0.431416,2.825955,0.928100,0.928100,-2.394539,-1.531706,0.625375
200,0.00,4,1.486083,2.893500,0.901000,0.990135,-1.407417,1.564750,8.995166
200,0.10,4,1.358498,2.876219,0.909972,0.990722,-1.517721,1.199275,7.991764
200,0.20,4,1.145217,2.858803,0.919012,0.991059,-1.713586,0.576847,6.302931
200,0.30,4,0.882687,2.841318,0.928090,0.991301,-1.958631,-0.193257,4.220178
200,0.40,4,0.724499,2.823591,0.937292,0.991731,-2.099092,-0.650094,2.972399
200,0.50,4,0.610844,2.805896,0.946484,0.991968,-2.195052,-0.973364,2.080855
200,0.60,4,0.573679,2.788401,0.955569,0.991948,-2.214722,-1.067363,1.801033
200,0.70,4,0.581465,2.770580,0.964814,0.992162,-2.189115,-1.026186,1.881139
200,0.80,4,0.651636,2.752804,0.974043,0.992304,-2.101168,-0.797895,2.460287
200,0.90,4,0.557818,2.735065,0.983275,0.992416,-2.177247,-1.061611,1.727480
200,1.00,4,0.659651,2.717288,0.992497,0.992497,-2.057636,-0.738334,2.559923
200,0.00,5,1.645666,2.892000,0.900500,0.966778,-1.246334,2.044999,10.273331
200,0.10,5,1.306815,2.879110,0.907208,0.967578,-1.572295,1.041334,7.575408
200,0.20,5,0.956243,2.865891,0.914095,0.968476,-1.909648,0.002838,4.784051
200,0.30,5,0.773866,2.852507,0.921057,0.969024,-2.078641,-0.530909,3.338419
200,0.40,5,0.528505,2.838758,0.928235,0.969837,-2.310253,-1.253243,1.389283
200,0.50,5,0.443082,2.824911,0.935438,0.970375,-2.381828,-1.495664,0.719747
200,0.60,5,0.397911,2.811637,0.942356,0.970260,-2.413725,-1.617903,0.371653
200,0.70,5,0.219746,2.797789,0.949563,0.970590,-2.578043,-2.138551,-1.039821
200,0.80,5,0.487331,2.784639,0.956442,0.970427,-2.297308,-1.322645,1.114011
200,0.90,5,0.348630,2.770878,0.963598,0.970609,-2.422248,-1.724988,0.018161
200,1.00,5,0.496239,2.756869,0.970934,0.970934,-2.260630,-1.268153,1.213041
200,0.00,6,0.675300,2.887000,0.897500,0.988455,-2.211700,-0.861099,2.515404
200,0.10,6,0.454858,2.869662,0.906638,0.988883,-2.414803,-1.505087,0.769204
200,0.20,6,0.459832,2.852318,0.915781,0.988904,-2.392485,-1.472820,0.826342
200,0.30,6,0.223457,2.834612,0.925114,0.989546,-2.611155,-2.164240,-1.046953
200,0.40,6,0.292738,2.817143,0.934321,0.989552,-2.524405,-1.938928,-0.475236
200,0.50,6,0.234423,2.799626,0.943555,0.989611,-2.565202,-2.096356,-0.924239
200,0.60,6,0.236211,2.781926,0.952872,0.989786,-2.545715,-2.073294,-0.892241
200,0.70,6,0.198658,2.764027,0.962304,0.990078,-2.565369,-2.168053,-1.174761
200,0.80,6,0.116729,2.746669,0.971467,0.989959,-2.629940,-2.396481,-1.812834
200,0.90,6,0.255043,2.729051,0.980743,0.989992,-2.474008,-1.963922,-0.688708
200,1.00,6,0.218602,2.711035,0.990212,0.990212,-2.492432,-2.055227,-0.962215
200,0.00,7,1.675567,2.893500,0.901000,0.979626,-1.217933,2.133200,10.511032
200,0.10,7,1.373683,2.877989,0.909034,0.981342,-1.504307,1.243059,8.111473
200,0.20,7,1.241905,2.862036,0.917297,0.982487,-1.620131,0.863679,7.073202
200,0.30,7,1.055227,2.845387,0.925935,0.984115,-1.790160,0.320294,5.596430
200,0.40,7,0.946761,2.829133,0.934356,0.984390,-1.882372,0.011150,4.744956
200,0.50,7,0.832305,2.812509,0.942989,0.984977,-1.980204,-0.315594,3.845930
200,0.60,7,0.688509,2.795703,0.951712,0.985520,-2.107194,-0.730176,2.712369
200,0.70,7,0.699578,2.778918,0.960430,0.985900,-2.079340,-0.680184,2.817706
200,0.80,7,0.723452,2.762075,0.969157,0.986196,-2.038623,-0.591720,3.025539
200,0.90,7,0.679788,2.745636,0.977721,0.986245,-2.065848,-0.706272,2.692668
200,1.00,7,0.802359,2.729229,0.986215,0.986215,-1.926870,-0.322152,3.689643
200,0.00,8,1.503816,2.894000,0.904000,0.957029,-1.390184,1.617448,9.136528
200,0.10,8,1.308869,2.883728,0.909435,0.958347,-1.574859,1.042879,7.587223
200,0.20,8,1.019329,2.873386,0.914899,0.958497,-1.854057,0.184602,5.281249
200,0.30,8,0.939386,2.862543,0.920622,0.959405,-1.923157,-0.044386,4.652542
200,0.40,8,0.629473,2.851723,0.926364,0.959910,-2.222250,-0.963304,2.184060
200,0.50,8,0.653823,2.840788,0.932148,0.960297,-2.186965,-0.879320,2.389793
200,0.60,8,0.435529,2.830101,0.937772,0.960287,-2.394571,-1.523513,0.654133
200,0.70,8,0.531538,2.818848,0.943764,0.960806,-2.287310,-1.224233,1.433459
200,0.80,8,0.549905,2.808228,0.949357,0.960696,-2.258323,-1.158513,1.591014
200,0.90,8,0.571970,2.797099,0.955282,0.960980,-2.225129,-1.081189,1.778661
200,1.00,8,0.593002,2.786282,0.960943,0.960943,-2.193281,-1.007277,1.957731
200,0.00,9,1.267086,2.895000,0.902000,0.968160,-1.627914,0.906259,7.241690
200,0.10,9,1.095421,2.882058,0.908678,0.968779,-1.786636,0.404206,5.881313
200,0.20,9,0.902940,2.868743,0.915545,0.969725,-1.965803,-0.159923,4.354776
200,0.30,9,0.739396,2.855384,0.922429,0.970098,-2.115988,-0.637195,3.059787
200,0.40,9,0.420270,2.841296,0.929713,0.971282,-2.421026,-1.580486,0.520864
200,0.50,9,0.381395,2.827645,0.936750,0.971501,-2.446250,-1.683459,0.223517
200,0.60,9,0.369593,2.814041,0.943812,0.971686,-2.444448,-1.705263,0.142700
200,0.70,9,0.202945,2.799691,0.951152,0.972218,-2.596746,-2.190857,-1.176134
200,0.80,9,0.308676,2.785240,0.958668,0.972835,-2.476564,-1.859211,-0.315830
200,0.90,9,0.373686,2.771363,0.965818,0.972909,-2.397678,-1.650306,0.218122
200,1.00,9,0.360816,2.756965,0.973237,0.973237,-2.396150,-1.674518,0.129560
200,0.00,10,2.050394,2.878000,0.888500,0.968965,-0.827606,3.273182,13.525152
200,0.10,10,1.823946,2.862516,0.896613,0.969629,-1.038570,2.609322,11.729052
200,0.20,10,1.366998,2.846697,0.904894,0.970471,-1.479698,1.254298,8.089290
200,0.30,10,1.107639,2.831078,0.913078,0.970425,-1.723440,0.491838,6.030030
200,0.40,10,0.966949,2.815057,0.921443,0.970856,-1.848108,0.085790,4.920534
200,0.50,10,0.870677,2.799016,0.929851,0.971202,-1.928339,-0.186985,4.166400
200,0.60,10,0.894359,2.782926,0.938272,0.971454,-1.888567,-0.099849,4.371946
200,0.70,10,0.837210,2.766161,0.947047,0.972139,-1.928952,-0.254532,3.931517
200,0.80,10,0.945475,2.750037,0.955484,0.972230,-1.804562,0.086389,4.813766
200,0.90,10,0.839451,2.733919,0.963887,0.972263,-1.894468,-0.215566,3.981690
200,1.00,10,0.887999,2.717656,0.972399,0.972399,-1.829657,-0.053658,4.386339
200,0.00,11,0.607266,2.881000,0.896500,0.957044,-2.273734,-1.059203,1.977126
200,0.10,11,0.446059,2.869957,0.902566,0.957163,-2.423898,-1.531780,0.698515
200,0.20,11,0.435737,2.858655,0.908784,0.957918,-2.422918,-1.551443,0.627244
200,0.30,11,0.383057,2.847263,0.915034,0.958282,-2.464206,-1.698091,0.217196
200,0.40,11,0.366251,2.835500,0.921479,0.958947,-2.469249,-1.736746,0.094510
200,0.50,11,0.248379,2.823753,0.927899,0.959298,-2.575374,-2.078617,-0.836723
200,0.60,11,0.394465,2.812331,0.934177,0.959294,-2.417867,-1.628938,0.343385
200,0.70,11,0.349379,2.800415,0.940712,0.959660,-2.451037,-1.752279,-0.005385
200,0.80,11,0.334430,2.788892,0.947026,0.959657,-2.454462,-1.785601,-0.113450
200,0.90,11,0.445280,2.776583,0.953783,0.960148,-2.331303,-1.440744,0.785654
200,1.00,11,0.345640,2.764798,0.960278,0.960278,-2.419158,-1.727878,0.000321
200,0.00,12,1.200963,2.898000,0.910000,0.982291,-1.697037,0.704890,6.709707
200,0.10,12,1.058842,2.884454,0.917293,0.982927,-1.825612,0.292072,5.586282
200,0.20,12,0.760736,2.870798,0.924652,0.983262,-2.110062,-0.588589,3.215092
200,0.30,12,0.559821,2.857059,0.932041,0.983470,-2.297239,-1.177598,1.621505
200,0.40,12,0.542019,2.842905,0.939665,0.984162,-2.300886,-1.216848,1.493245
200,0.50,12,0.529775,2.829252,0.947004,0.984007,-2.299476,-1.239926,1.408950
200,0.60,12,0.485807,2.815295,0.954511,0.984186,-2.329488,-1.357873,1.071162
200,0.70,12,0.442213,2.801222,0.962088,0.984411,-2.359008,-1.474581,0.736486
200,0.80,12,0.463399,2.786956,0.969756,0.984694,-2.323556,-1.396758,0.920238
200,0.90,12,0.546004,2.773407,0.977036,0.984484,-2.227403,-1.135396,1.594623
200,1.00,12,0.477412,2.758956,0.984777,0.984777,-2.281544,-1.326719,1.060341
200,0.00,13,0.701147,2.889000,0.899500,0.996116,-2.187853,-0.785560,2.720174
200,0.10,13,0.727296,2.870661,0.909174,0.996236,-2.143365,-0.688774,2.947705
200,0.20,13,0.653327,2.852289,0.918864,0.996321,-2.198962,-0.892307,2.374330
200,0.30,13,0.480365,2.833855,0.928586,0.996453,-2.353490,-1.392761,1.009064
200,0.40,13,0.486871,2.815437,0.938295,0.996486,-2.328566,-1.354825,1.079529
200,0.50,13,0.566835,2.796935,0.948072,0.996643,-2.230100,-1.096431,1.737742
200,0.60,13,0.524172,2.778458,0.957821,0.996701,-2.254286,-1.205943,1.414915
200,0.70,13,0.529371,2.760100,0.967498,0.996639,-2.230729,-1.171986,1.474870
200,0.80,13,0.531066,2.741591,0.977267,0.996709,-2.210526,-1.148394,1.506934
200,0.90,13,0.514803,2.723099,0.987019,0.996743,-2.208296,-1.178691,1.395323
200,1.00,13,0.491824,2.704583,0.996797,0.996797,-2.212758,-1.229110,1.230011
200,0.00,14,1.265287,2.892500,0.902500,0.961842,-1.627213,0.903361,7.229796
200,0.10,14,1.081236,2.880970,0.908516,0.962662,-1.799734,0.362738,5.768918
200,0.20,14,0.767602,2.869044,0.914716,0.963579,-2.101441,-0.566237,3.271774
200,0.30,14,0.621790,2.857222,0.920900,0.963835,-2.235431,-0.991850,2.117102
200,0.40,14,0.426682,2.844242,0.927654,0.965385,-2.417559,-1.564195,0.569217
200,0.50,14,0.443549,2.832788,0.933625,0.964751,-2.389239,-1.502141,0.715604
200,0.60,14,0.478120,2.820685,0.939941,0.964902,-2.342565,-1.386325,1.004276
200,0.70,14,0.406972,2.807714,0.946684,0.965620,-2.400742,-1.586798,0.448062
200,0.80,14,0.374935,2.794624,0.953532,0.966290,-2.419689,-1.669819,0.204856
200,0.90,14,0.425086,2.783290,0.959376,0.965696,-2.358204,-1.508033,0.617395
200,1.00,14,0.372824,2.769315,0.966728,0.966728,-2.396492,-1.650845,0.213273
200,0.00,15,1.322615,2.874500,0.888500,0.944098,-1.551885,1.093345,7.706419
200,0.10,15,1.056308,2.863906,0.894186,0.945364,-1.807598,0.305019,5.586561
200,0.20,15,0.912611,2.853123,0.899988,0.945939,-1.940512,-0.115289,4.447767
200,0.30,15,0.786601,2.841699,0.906111,0.947203,-2.055099,-0.481897,3.451106
200,0.40,15,0.689813,2.830276,0.912221,0.947803,-2.140464,-0.760838,2.688226
200,0.50,15,0.604823,2.818991,0.918290,0.948080,-2.214167,-1.004520,2.019597
200,0.60,15,0.563461,2.807737,0.924318,0.948197,-2.244276,-1.117353,1.699953
200,0.70,15,0.632780,2.796812,0.930195,0.948064,-2.164032,-0.898471,2.265431
200,0.80,15,0.612008,2.785118,0.936508,0.948510,-2.173110,-0.949093,2.110949
200,0.90,15,0.680454,2.772598,0.943164,0.949238,-2.092145,-0.731237,2.671032
200,1.00,15,0.611180,2.761702,0.949086,0.949086,-2.150523,-0.928163,2.127736
200,0.00,16,0.426480,2.881000,0.892500,0.972984,-2.454520,-1.601561,0.530836
200,0.10,16,0.349875,2.865693,0.900587,0.973367,-2.515818,-1.816067,-0.066690
200,0.20,16,0.242427,2.850039,0.908863,0.974315,-2.607612,-2.122758,-0.910623
200,0.30,16,0.000000,2.834195,0.917230,0.974932,-2.834195,-2.834195,-2.834195
200,0.40,16,0.087321,2.817796,0.925881,0.975952,-2.730475,-2.555833,-2.119227
200,0.50,16,0.000000,2.801347,0.934578,0.976655,-2.801347,-2.801347,-2.801347
200,0.60,16,0.000000,2.785219,0.943084,0.976807,-2.785219,-2.785219,-2.785219
200,0.70,16,0.010251,2.769338,0.951494,0.976777,-2.759088,-2.738586,-2.687333
200,0.80,16,0.015996,2.752546,0.960349,0.977312,-2.736550,-2.704559,-2.624580
200,0.90,16,0.000000,2.736872,0.968643,0.977104,-2.736872,-2.736872,-2.736872
200,1.00,16,0.052725,2.719588,0.977785,0.977785,-2.666863,-2.561413,-2.297789
200,0.00,17,1.536733,2.885000,0.895500,0.976104,-1.348267,1.725200,9.408868
200,0.10,17,1.298524,2.869447,0.903691,0.977405,-1.570923,1.026125,7.518745
200,0.20,17,1.083937,2.853431,0.912122,0.978609,-1.769494,0.398381,5.818068
200,0.30,17,0.960450,2.837332,0.920583,0.979111,-1.876883,0.044016,4.846264
200,0.40,17,0.823243,2.821020,0.929168,0.979670,-1.997777,-0.351291,3.764925
200,0.50,17,0.624906,2.804298,0.937991,0.980482,-2.179392,-0.929579,2.194952
200,0.60,17,0.592789,2.787778,0.946676,0.980794,-2.194988,-1.009409,1.954538
200,0.70,17,0.554845,2.770830,0.955560,0.981300,-2.215985,-1.106294,1.667931
200,0.80,17,0.537605,2.754225,0.964324,0.981530,-2.216620,-1.141411,1.546612
200,0.90,17,0.493233,2.737139,0.973322,0.981969,-2.243906,-1.257440,1.208726
200,1.00,17,0.615290,2.720346,0.982144,0.982144,-2.105056,-0.874477,2.201971
200,0.00,18,0.939241,2.881000,0.891500,0.896751,-1.941759,-0.063278,4.632925
200,0.10,18,0.728798,2.879875,0.892035,0.896848,-2.151076,-0.693480,2.950512
200,0.20,18,0.635442,2.877690,0.893135,0.899674,-2.242248,-0.971363,2.205848
200,0.30,18,0.408779,2.875281,0.894317,0.900891,-2.466502,-1.648943,0.394952
200,0.40,18,0.377789,2.873263,0.895294,0.900986,-2.495474,-1.739895,0.149050
200,0.50,18,0.247728,2.870284,0.896865,0.902231,-2.622556,-2.127101,-0.888462
200,0.60,18,0.255593,2.866799,0.898559,0.903265,-2.611206,-2.100019,-0.822052
200,0.70,18,0.272876,2.865298,0.899393,0.902776,-2.592422,-2.046670,-0.682290
200,0.80,18,0.240493,2.861654,0.901099,0.903499,-2.621161,-2.140174,-0.937709
200,0.90,18,0.325122,2.859810,0.902108,0.903287,-2.534688,-1.884444,-0.258833
200,1.00,18,0.313655,2.858108,0.902894,0.902894,-2.544453,-1.917142,-0.348864
200,0.00,19,0.894729,2.902500,0.908500,0.934555,-2.007771,-0.218312,4.255333
200,0.10,19,0.772282,2.897328,0.911094,0.934440,-2.125047,-0.580484,3.280925
200,0.20,19,0.783424,2.891844,0.913849,0.935247,-2.108420,-0.541572,3.375549
200,0.30,19,0.661148,2.886241,0.916688,0.935794,-2.225093,-0.902797,2.402943
200,0.40,19,0.750460,2.881107,0.919242,0.935354,-2.130647,-0.629726,3.122575
200,0.50,19,0.620275,2.874685,0.922455,0.936411,-2.254410,-1.013860,2.087513
200,0.60,19,0.638775,2.868495,0.925612,0.937021,-2.229720,-0.952170,2.241705
200,0.70,19,0.669344,2.863408,0.928162,0.936588,-2.194064,-0.855376,2.491346
200,0.80,19,0.494737,2.856614,0.931533,0.937291,-2.361877,-1.372402,1.101285
200,0.90,19,0.595208,2.850320,0.934757,0.937675,-2.255112,-1.064696,1.911343
200,1.00,19,0.664582,2.845368,0.937249,0.937249,-2.180786,-0.851621,2.471290
