regime,d,alpha,seed,kl_noisy,mean_payoff,mean_action,mean_body_out,action_var,convergence_time,w_out_norm2
scaled,10,0.6,7,0.000000,2.897523,0.905412,0.905021,0.01590292,0,22.03643096
scaled,10,0.7,7,0.000000,2.899725,0.904485,0.903835,0.01054047,0,22.03643096
scaled,10,0.8,7,0.000000,2.893338,0.907784,0.908230,0.00634569,0,22.03643096
scaled,10,0.9,7,0.000000,2.894245,0.907127,0.907252,0.00443796,0,22.03643096
scaled,10,1.0,7,0.000000,2.891371,0.908434,0.908434,0.00370729,200,22.03643096
scaled,10,0.0,8,0.594975,2.885000,0.895500,0.991633,0.09357975,0,11.95681127
scaled,10,0.1,8,0.547736,2.866540,0.905217,0.992672,0.07597104,0,11.95681127
scaled,10,0.2,8,0.415103,2.847787,0.915092,0.993462,0.06012628,0,11.95681127
scaled,10,0.3,8,0.328160,2.828906,0.925033,0.993945,0.04618759,0,11.95681127
scaled,10,0.4,8,0.298333,2.810013,0.934971,0.994177,0.03404134,0,11.95681127
scaled,10,0.5,8,0.260375,2.790787,0.945087,0.994673,0.02374543,0,11.95681127
scaled,10,0.6,8,0.192401,2.771576,0.955212,0.995020,0.01529863,0,11.95681127
scaled,10,0.7,8,0.226565,2.752660,0.965167,0.995025,0.00870707,0,11.95681127
scaled,10,0.8,8,0.223411,2.733492,0.975239,0.995174,0.00395113,0,11.95681127
scaled,10,0.9,8,0.185036,2.714281,0.985353,0.995337,0.00104836,0,11.95681127
scaled,10,1.0,8,0.182752,2.694987,0.995535,0.995535,0.00001059,198,11.95681127
scaled,10,0.0,9,0.110110,2.889000,0.901500,0.967826,0.08879775,0,14.33306041
scaled,10,0.1,9,0.126487,2.876395,0.908273,0.969228,0.07229293,0,14.33306041
scaled,10,0.2,9,0.000000,2.862918,0.915485,0.971425,0.05742560,0,14.33306041
scaled,10,0.3,9,0.071886,2.849729,0.922607,0.971856,0.04435764,0,14.33306041
scaled,10,0.4,9,0.039450,2.835879,0.930012,0.972779,0.03299821,0,14.33306041
scaled,10,0.5,9,0.036585,2.822575,0.937164,0.972828,0.02309346,0,14.33306041
scaled,10,0.6,9,0.041666,2.808811,0.944515,0.973191,0.01516562,0,14.33306041
scaled,10,0.7,9,0.065313,2.793285,0.952812,0.974803,0.00869869,0,14.33306041
scaled,10,0.8,9,0.064696,2.778993,0.960419,0.975149,0.00416668,0,14.33306041
scaled,10,0.9,9,0.083504,2.765899,0.967540,0.974878,0.00134447,0,14.33306041
scaled,10,1.0,9,0.075305,2.752971,0.974525,0.974525,0.00025721,199,14.33306041
scaled,10,0.0,10,0.118889,2.895000,0.904500,0.963530,0.08637975,0,9.25242661
scaled,10,0.1,10,0.102837,2.883511,0.910543,0.964929,0.07049044,0,9.25242661
scaled,10,0.2,10,0.108338,2.871560,0.916844,0.966221,0.05623719,0,9.25242661
scaled,10,0.3,10,0.091907,2.859235,0.923327,0.967257,0.04350173,0,9.25242661
scaled,10,0.4,10,0.077370,2.847735,0.929351,0.966627,0.03283977,0,9.25242661
scaled,10,0.5,10,0.068853,2.834092,0.936577,0.968654,0.02306966,0,9.25242661
scaled,10,0.6,10,0.031003,2.823247,0.942333,0.967555,0.01553541,0,9.25242661
scaled,10,0.7,10,0.057694,2.809298,0.949643,0.968990,0.00909669,0,9.25242661
scaled,10,0.8,10,0.043953,2.795747,0.956806,0.969882,0.00445281,0,9.25242661
scaled,10,0.9,10,0.057548,2.783999,0.962977,0.969474,0.00154584,0,9.25242661
scaled,10,1.0,10,0.063361,2.771081,0.969827,0.969827,0.00026698,195,9.25242661
scaled,10,0.0,11,0.264580,2.892000,0.900000,0.965165,0.09000000,0,10.78911454
scaled,10,0.1,11,0.213308,2.879326,0.906569,0.965692,0.07379766,0,10.78911454
scaled,10,0.2,11,0.229280,2.866991,0.912973,0.964867,0.05926854,0,10.78911454
scaled,10,0.3,11,0.183407,2.854195,0.919588,0.965294,0.04645853,0,10.78911454
scaled,10,0.4,11,0.209388,2.841663,0.926086,0.965214,0.03503768,0,10.78911454
scaled,10,0.5,11,0.177769,2.829054,0.932618,0.965237,0.02508308,0,10.78911454
scaled,10,0.6,11,0.167586,2.817184,0.938787,0.964646,0.01719944,0,10.78911454
scaled,10,0.7,11,0.206745,2.803745,0.945792,0.965418,0.01058695,0,10.78911454
scaled,10,0.8,11,0.166756,2.789846,0.952994,0.966243,0.00563068,0,10.78911454
scaled,10,0.9,11,0.241269,2.779654,0.958267,0.964741,0.00233104,0,10.78911454
scaled,10,1.0,11,0.232057,2.765731,0.965523,0.965523,0.00067266,197,10.78911454
scaled,10,0.0,12,0.416224,2.899500,0.909000,0.992245,0.08271900,0,12.24056844
scaled,10,0.1,12,0.332154,2.883608,0.917391,0.992911,0.06723596,0,12.24056844
scaled,10,0.2,12,0.240624,2.867550,0.925867,0.993333,0.05333393,0,12.24056844
scaled,10,0.3,12,0.261333,2.851613,0.934277,0.993258,0.04111343,0,12.24056844
scaled,10,0.4,12,0.294311,2.835401,0.942829,0.993573,0.03036310,0,12.24056844
scaled,10,0.5,12,0.266898,2.819127,0.951426,0.993851,0.02119413,0,12.24056844
scaled,10,0.6,12,0.263400,2.803063,0.959897,0.993828,0.01383899,0,12.24056844
scaled,10,0.7,12,0.306774,2.786843,0.968441,0.993915,0.00794851,0,12.24056844
scaled,10,0.8,12,0.273819,2.770804,0.976921,0.993901,0.00370292,0,12.24056844
scaled,10,0.9,12,0.297919,2.754254,0.985625,0.994138,0.00103887,0,12.24056844
scaled,10,1.0,12,0.303104,2.738293,0.994082,0.994082,0.00003261,191,12.24056844
scaled,10,0.0,13,0.258188,2.880000,0.895000,0.977605,0.09397500,0,13.35782310
scaled,10,0.1,13,0.219532,2.864613,0.903327,0.978270,0.07720639,0,13.35782310
scaled,10,0.2,13,0.236622,2.849258,0.911636,0.978179,0.06209802,0,13.35782310
scaled,10,0.3,13,0.183236,2.833880,0.919949,0.978163,0.04868982,0,13.35782310
scaled,10,0.4,13,0.223322,2.818354,0.928319,0.978298,0.03673889,0,13.35782310
scaled,10,0.5,13,0.232406,2.803127,0.936559,0.978119,0.02676170,0,13.35782310
scaled,10,0.6,13,0.210432,2.787260,0.945127,0.978544,0.01806314,0,13.35782310
scaled,10,0.7,13,0.239761,2.771321,0.953723,0.978890,0.01127683,0,13.35782310
scaled,10,0.8,13,0.256559,2.756320,0.961754,0.978443,0.00612854,0,13.35782310
scaled,10,0.9,13,0.285489,2.741273,0.970070,0.978411,0.00269635,0,13.35782310
scaled,10,1.0,13,0.228225,2.723359,0.979748,0.979748,0.00065740,199,13.35782310
scaled,10,0.0,14,0.042190,2.892000,0.899500,0.993020,0.09039975,0,19.00287343
scaled,10,0.1,14,0.051204,2.873926,0.908880,0.993304,0.07350222,0,19.00287343
scaled,10,0.2,14,0.005790,2.855855,0.918257,0.993287,0.05837860,0,19.00287343
scaled,10,0.3,14,0.010649,2.837628,0.927724,0.993581,0.04489078,0,19.00287343
scaled,10,0.4,14,0.045528,2.819549,0.937106,0.993514,0.03322743,0,19.00287343
scaled,10,0.5,14,0.067665,2.801427,0.946504,0.993508,0.02336609,0,19.00287343
scaled,10,0.6,14,0.078869,2.783347,0.955896,0.993493,0.01521753,0,19.00287343
scaled,10,0.7,14,0.037727,2.765278,0.965276,0.993465,0.00881091,0,19.00287343
scaled,10,0.8,14,0.047098,2.747357,0.974578,0.993347,0.00421104,0,19.00287343
scaled,10,0.9,14,0.086779,2.729178,0.984003,0.993392,0.00123393,0,19.00287343
scaled,10,1.0,14,0.072176,2.711048,0.993416,0.993416,0.00006152,158,19.00287343
scaled,10,0.0,15,0.053945,2.883000,0.893000,0.986074,0.09555100,0,13.72388372
scaled,10,0.1,15,0.027903,2.865212,0.902323,0.986235,0.07773894,0,13.72388372
scaled,10,0.2,15,0.044454,2.847360,0.911686,0.986429,0.06179285,0,13.72388372
scaled,10,0.3,15,0.034164,2.829394,0.921103,0.986676,0.04751464,0,13.72388372
scaled,10,0.4,15,0.008397,2.811408,0.930520,0.986800,0.03519358,0,13.72388372
scaled,10,0.5,15,0.000000,2.793213,0.940047,0.987093,0.02448473,0,13.72388372
scaled,10,0.6,15,0.043092,2.775558,0.949312,0.986854,0.01596454,0,13.72388372
scaled,10,0.7,15,0.018928,2.757648,0.958691,0.986845,0.00923226,0,13.72388372
scaled,10,0.8,15,0.040239,2.739533,0.968183,0.986979,0.00430473,0,13.72388372
scaled,10,0.9,15,0.021762,2.721297,0.977776,0.987196,0.00126829,0,13.72388372
scaled,10,1.0,15,0.000000,2.703594,0.987007,0.987007,0.00008036,192,13.72388372
scaled,10,0.0,16,0.674740,2.907500,0.913000,0.960691,0.07943100,0,8.01441819
scaled,10,0.1,16,0.587586,2.897736,0.917989,0.962894,0.06501327,0,8.01441819
scaled,10,0.2,16,0.501820,2.887471,0.923224,0.964119,0.05204910,0,8.01441819
scaled,10,0.3,16,0.371903,2.876619,0.928858,0.965858,0.04016719,0,8.01441819
scaled,10,0.4,16,0.328647,2.865404,0.934580,0.966949,0.03018200,0,8.01441819
scaled,10,0.5,16,0.246188,2.853192,0.940856,0.968712,0.02133353,0,8.01441819
scaled,10,0.6,16,0.257800,2.841369,0.946941,0.969568,0.01396195,0,8.01441819
scaled,10,0.7,16,0.254045,2.831258,0.952085,0.968836,0.00844850,0,8.01441819
scaled,10,0.8,16,0.223339,2.820490,0.957646,0.968808,0.00435715,0,8.01441819
scaled,10,0.9,16,0.266183,2.808441,0.963865,0.969517,0.00154410,0,8.01441819
scaled,10,1.0,16,0.288946,2.796497,0.969993,0.969993,0.00028800,198,8.01441819
scaled,10,0.0,17,0.164117,2.883000,0.894500,0.997999,0.09436975,0,44.57750609
scaled,10,0.1,17,0.083059,2.863504,0.904811,0.997610,0.07655818,0,44.57750609
scaled,10,0.2,17,0.046340,2.843872,0.915194,0.997969,0.06052863,0,44.57750609
scaled,10,0.3,17,0.012931,2.824225,0.925578,0.998093,0.04639753,0,44.57750609
scaled,10,0.4,17,0.022142,2.804631,0.935936,0.998090,0.03416782,0,44.57750609
scaled,10,0.5,17,0.024962,2.784956,0.946349,0.998199,0.02378808,0,44.57750609
scaled,10,0.6,17,0.031176,2.765468,0.956658,0.998097,0.01531758,0,44.57750609
scaled,10,0.7,17,0.041864,2.745905,0.966994,0.998063,0.00866685,0,44.57750609
scaled,10,0.8,17,0.037923,2.726345,0.977351,0.998064,0.00393334,0,44.57750609
scaled,10,0.9,17,0.000000,2.706698,0.987720,0.998078,0.00102821,0,44.57750609
scaled,10,1.0,17,0.021095,2.687024,0.998153,0.998153,0.00000945,140,44.57750609
scaled,10,0.0,18,0.241140,2.898500,0.909000,0.995881,0.08271900,0,11.47810107
scaled,10,0.1,18,0.167293,2.882064,0.917727,0.996271,0.06704509,0,11.47810107
scaled,10,0.2,18,0.077772,2.865533,0.926500,0.996500,0.05300530,0,11.47810107
scaled,10,0.3,18,0.035884,2.848932,0.935313,0.996711,0.04061693,0,11.47810107
scaled,10,0.4,18,0.018892,2.832292,0.944147,0.996866,0.02986579,0,11.47810107
scaled,10,0.5,18,0.033414,2.815654,0.952986,0.996972,0.02076585,0,11.47810107
scaled,10,0.6,18,0.000061,2.798989,0.961823,0.997039,0.01333290,0,11.47810107
scaled,10,0.7,18,0.035960,2.782245,0.970712,0.997160,0.00751501,0,11.47810107
scaled,10,0.8,18,0.000000,2.765554,0.979564,0.997205,0.00336875,0,11.47810107
scaled,10,0.9,18,0.000000,2.748932,0.988384,0.997205,0.00086126,0,11.47810107
scaled,10,1.0,18,0.000000,2.732215,0.997271,0.997271,0.00000303,0,11.47810107
scaled,10,0.0,19,0.222949,2.898000,0.907500,0.978583,0.08394375,0,12.84253619
scaled,10,0.1,19,0.205490,2.884434,0.914662,0.979121,0.06852357,0,12.84253619
scaled,10,0.2,19,0.188521,2.870992,0.921764,0.978819,0.05466915,0,12.84253619
scaled,10,0.3,19,0.171984,2.857141,0.929062,0.979373,0.04230713,0,12.84253619
scaled,10,0.4,19,0.080804,2.843698,0.936192,0.979230,0.03149819,0,12.84253619
scaled,10,0.5,19,0.132565,2.830949,0.942903,0.978306,0.02266128,0,12.84253619
scaled,10,0.6,19,0.117589,2.815861,0.950841,0.979735,0.01492066,0,12.84253619
scaled,10,0.7,19,0.180705,2.802890,0.957681,0.979188,0.00880626,0,12.84253619
scaled,10,0.8,19,0.164382,2.788469,0.965253,0.979691,0.00436127,0,12.84253619
scaled,10,0.9,19,0.140742,2.775127,0.972368,0.979576,0.00147079,0,12.84253619
scaled,10,1.0,19,0.187797,2.762002,0.979280,0.979280,0.00024554,200,12.84253619
scaled,15,0.0,0,0.605076,2.889000,0.900000,0.890689,0.09000000,0,5.67053459
scaled,15,0.1,0,0.556508,2.890713,0.899072,0.890718,0.07348330,0,5.67053459
scaled,15,0.2,0,0.371676,2.891650,0.898555,0.892776,0.05877568,0,5.67053459
scaled,15,0.3,0,0.363437,2.892858,0.897888,0.892961,0.04563624,0,5.67053459
scaled,15,0.4,0,0.353361,2.893860,0.897313,0.893281,0.03412247,0,5.67053459
scaled,15,0.5,0,0.188254,2.894954,0.896804,0.893609,0.02450203,0,5.67053459
scaled,15,0.6,0,0.232261,2.896654,0.895881,0.893134,0.01649237,0,5.67053459
scaled,15,0.7,0,0.226454,2.897742,0.895180,0.893115,0.01028351,0,5.67053459
scaled,15,0.8,0,0.242451,2.897707,0.895155,0.893944,0.00546836,0,5.67053459
scaled,15,0.9,0,0.305751,2.901550,0.893199,0.892443,0.00260024,0,5.67053459
scaled,15,1.0,0,0.279971,2.898648,0.894734,0.894734,0.00123820,200,5.67053459
scaled,15,0.0,1,1.000874,2.877000,0.887000,0.996903,0.10023100,0,9.99781615
scaled,15,0.1,1,0.894343,2.855904,0.898036,0.997365,0.08125379,0,9.99781615
scaled,15,0.2,1,0.768710,2.834657,0.909149,0.997746,0.06424350,0,9.99781615
scaled,15,0.3,1,0.641328,2.813358,0.920289,0.997962,0.04922265,0,9.99781615
scaled,15,0.4,1,0.496603,2.792074,0.931423,0.998058,0.03619935,0,9.99781615
scaled,15,0.5,1,0.422944,2.770762,0.942571,0.998142,0.02518852,0,9.99781615
scaled,15,0.6,1,0.369789,2.749392,0.953749,0.998248,0.01613749,0,9.99781615
scaled,15,0.7,1,0.367844,2.728012,0.964929,0.998327,0.00909858,0,9.99781615
scaled,15,0.8,1,0.357450,2.706676,0.976092,0.998365,0.00405981,0,9.99781615
scaled,15,0.9,1,0.383300,2.685289,0.987279,0.998421,0.00103228,0,9.99781615
scaled,15,1.0,1,0.333890,2.663895,0.998469,0.998469,0.00000103,0,9.99781615
scaled,15,0.0,2,0.769955,2.885000,0.896000,0.996675,0.09318400,0,14.32746282
scaled,15,0.1,2,0.609878,2.865884,0.906092,0.996918,0.07560096,0,14.32746282
scaled,15,0.2,2,0.553931,2.846719,0.916210,0.997049,0.05986178,0,14.32746282
scaled,15,0.3,2,0.455944,2.827534,0.926339,0.997130,0.04595061,0,14.32746282
scaled,15,0.4,2,0.356041,2.808228,0.936534,0.997335,0.03383327,0,14.32746282
scaled,15,0.5,2,0.279511,2.788967,0.946701,0.997402,0.02356690,0,14.32746282
scaled,15,0.6,2,0.193119,2.769722,0.956864,0.997440,0.01518621,0,14.32746282
scaled,15,0.7,2,0.193125,2.750440,0.967039,0.997484,0.00861921,0,14.32746282
scaled,15,0.8,2,0.242157,2.731328,0.977123,0.997404,0.00392964,0,14.32746282
scaled,15,0.9,2,0.178047,2.711929,0.987371,0.997524,0.00103949,0,14.32746282
scaled,15,1.0,2,0.283592,2.692651,0.997542,0.997542,0.00000770,0,14.32746282
scaled,15,0.0,3,0.128116,2.885000,0.894500,0.983102,0.09436975,0,6.90611788
scaled,15,0.1,3,0.023082,2.868205,0.903360,0.983097,0.07663411,0,6.90611788
scaled,15,0.2,3,0.002176,2.851223,0.912311,0.983556,0.06075532,0,6.90611788
scaled,15,0.3,3,0.000000,2.834120,0.921341,0.983968,0.04669500,0,6.90611788
scaled,15,0.4,3,0.000000,2.816821,0.930445,0.984363,0.03448057,0,6.90611788
scaled,15,0.5,3,0.000000,2.799413,0.939642,0.984784,0.02406386,0,6.90611788
scaled,15,0.6,3,0.000000,2.782404,0.948622,0.984704,0.01556532,0,6.90611788
scaled,15,0.7,3,0.000000,2.764647,0.957954,0.985149,0.00891235,0,6.90611788
scaled,15,0.8,3,0.012836,2.747345,0.967118,0.985273,0.00409257,0,6.90611788
scaled,15,0.9,3,0.000000,2.730140,0.976170,0.985244,0.00112894,0,6.90611788
scaled,15,1.0,3,0.000000,2.712854,0.985304,0.985304,0.00004698,182,6.90611788
scaled,15,0.0,4,0.485651,2.890000,0.902000,0.991046,0.08839600,0,19.33688187
scaled,15,0.1,4,0.380845,2.873064,0.911029,0.992292,0.07167038,0,19.33688187
scaled,15,0.2,4,0.236864,2.855750,0.920260,0.993302,0.05663830,0,19.33688187
scaled,15,0.3,4,0.180191,2.838160,0.929638,0.994127,0.04341947,0,19.33688187
scaled,15,0.4,4,0.102336,2.820838,0.938865,0.994162,0.03197025,0,19.33688187
scaled,15,0.5,4,0.116864,2.803121,0.948319,0.994638,0.02215961,0,19.33688187
scaled,15,0.6,4,0.126015,2.785519,0.957681,0.994802,0.01419688,0,19.33688187
scaled,15,0.7,4,0.122043,2.767805,0.967126,0.995037,0.00803414,0,19.33688187
scaled,15,0.8,4,0.085329,2.750129,0.976557,0.995196,0.00358181,0,19.33688187
scaled,15,0.9,4,0.121812,2.732651,0.985869,0.995188,0.00092181,0,19.33688187
scaled,15,1.0,4,0.156508,2.715045,0.995249,0.995249,0.00001263,184,19.33688187
scaled,15,0.0,5,0.648016,2.878500,0.888500,0.988758,0.09906775,0,11.17705366
scaled,15,0.1,5,0.440446,2.859206,0.898587,0.989369,0.08044511,0,11.17705366
scaled,15,0.2,5,0.409561,2.839648,0.908826,0.990131,0.06367356,0,11.17705366
scaled,15,0.3,5,0.288401,2.820107,0.919049,0.990331,0.04891984,0,11.17705366
scaled,15,0.4,5,0.243395,2.800381,0.929355,0.990637,0.03611302,0,11.17705366
scaled,15,0.5,5,0.300560,2.780540,0.939731,0.990962,0.02522025,0,11.17705366
scaled,15,0.6,5,0.181895,2.760423,0.950260,0.991433,0.01621098,0,11.17705366
scaled,15,0.7,5,0.257668,2.740480,0.960697,0.991638,0.00922937,0,11.17705366
scaled,15,0.8,5,0.307057,2.720797,0.970987,0.991609,0.00424523,0,11.17705366
scaled,15,0.9,5,0.277193,2.700742,0.981470,0.991800,0.00113892,0,11.17705366
scaled,15,1.0,5,0.211302,2.680477,0.992101,0.992101,0.00002525,153,11.17705366
scaled,15,0.0,6,0.671704,2.897000,0.905000,0.992223,0.08597500,0,15.99992752
scaled,15,0.1,6,0.513546,2.880080,0.913826,0.993259,0.06976320,0,15.99992752
scaled,15,0.2,6,0.405685,2.862864,0.922815,0.994076,0.05523867,0,15.99992752
scaled,15,0.3,6,0.330988,2.845513,0.931868,0.994558,0.04235972,0,15.99992752
scaled,15,0.4,6,0.158623,2.828153,0.940924,0.994811,0.03120672,0,15.99992752
scaled,15,0.5,6,0.075205,2.810763,0.950006,0.995012,0.02180186,0,15.99992752
scaled,15,0.6,6,0.056375,2.793373,0.959076,0.995126,0.01403419,0,15.99992752
scaled,15,0.7,6,0.044504,2.776064,0.968103,0.995147,0.00796972,0,15.99992752
scaled,15,0.8,6,0.021292,2.758461,0.977318,0.995397,0.00359026,0,15.99992752
scaled,15,0.9,6,0.005715,2.741017,0.986413,0.995459,0.00095519,0,15.99992752
scaled,15,1.0,6,0.045368,2.723714,0.995448,0.995448,0.00001266,83,15.99992752
scaled,15,0.0,7,0.417629,2.897500,0.905500,0.996285,0.08556975,0,15.17479931
scaled,15,0.1,7,0.398280,2.880079,0.914595,0.996454,0.06944666,0,15.17479931
scaled,15,0.2,7,0.420922,2.862558,0.923740,0.996700,0.05499046,0,15.17479931
scaled,15,0.3,7,0.346415,2.845062,0.932879,0.996762,0.04222357,0,15.17479931
scaled,15,0.4,7,0.320320,2.827508,0.942036,0.996840,0.03110094,0,15.17479931
scaled,15,0.5,7,0.362791,2.810114,0.951114,0.996728,0.02174870,0,15.17479931
scaled,15,0.6,7,0.422099,2.792432,0.960348,0.996914,0.01401036,0,15.17479931
scaled,15,0.7,7,0.393617,2.775069,0.969414,0.996806,0.00798540,0,15.17479931
scaled,15,0.8,7,0.424775,2.757505,0.978591,0.996864,0.00363559,0,15.17479931
scaled,15,0.9,7,0.478919,2.739867,0.987791,0.996935,0.00097398,0,15.17479931
scaled,15,1.0,7,0.367347,2.722382,0.996926,0.996926,0.00001024,0,15.17479931
scaled,15,0.0,8,0.712684,2.900500,0.907000,0.953240,0.08435100,0,5.68917513
scaled,15,0.1,8,0.578932,2.890781,0.911963,0.956632,0.06845298,0,5.68917513
scaled,15,0.2,8,0.454215,2.880406,0.917278,0.958388,0.05423393,0,5.68917513
scaled,15,0.3,8,0.404660,2.868929,0.923225,0.961084,0.04154425,0,5.68917513
scaled,15,0.4,8,0.276812,2.857551,0.929087,0.962217,0.03069828,0,5.68917513
scaled,15,0.5,8,0.216614,2.846644,0.934655,0.962311,0.02149574,0,5.68917513
scaled,15,0.6,8,0.157901,2.834306,0.941040,0.963734,0.01386408,0,5.68917513
scaled,15,0.7,8,0.090245,2.822131,0.947336,0.964623,0.00789101,0,5.68917513
scaled,15,0.8,8,0.172737,2.810778,0.953189,0.964736,0.00370656,0,5.68917513
scaled,15,0.9,8,0.145773,2.798147,0.959618,0.965465,0.00107512,0,5.68917513
scaled,15,1.0,8,0.147276,2.785572,0.966155,0.966155,0.00015465,199,5.68917513
scaled,15,0.0,9,0.874668,2.881500,0.891500,0.996335,0.09672775,0,19.69066823
scaled,15,0.1,9,0.861636,2.861440,0.902013,0.996629,0.07875796,0,19.69066823
scaled,15,0.2,9,0.870076,2.841357,0.912537,0.996683,0.06261741,0,19.69066823
scaled,15,0.3,9,0.935861,2.821197,0.923105,0.996851,0.04828002,0,19.69066823
scaled,15,0.4,9,0.852808,2.800838,0.933783,0.997207,0.03567837,0,19.69066823
scaled,15,0.5,9,0.806544,2.780942,0.944186,0.996871,0.02523333,0,19.69066823
scaled,15,0.6,9,0.863798,2.760740,0.954803,0.997005,0.01644556,0,19.69066823
scaled,15,0.7,9,0.907678,2.740755,0.965243,0.996847,0.00963014,0,19.69066823
scaled,15,0.8,9,0.926694,2.720656,0.975748,0.996810,0.00460500,0,19.69066823
scaled,15,0.9,9,0.830405,2.700426,0.986433,0.996981,0.00138983,0,19.69066823
scaled,15,1.0,9,0.844781,2.679941,0.997148,0.997148,0.00006002,0,19.69066823
scaled,15,0.0,10,0.964461,2.872500,0.887500,0.936355,0.09984375,0,8.97019423
scaled,15,0.1,10,0.783861,2.862945,0.892680,0.939298,0.08233948,0,8.97019423
scaled,15,0.2,10,0.721849,2.852887,0.898112,0.940560,0.06674427,0,8.97019423
scaled,15,0.3,10,0.583907,2.841441,0.904222,0.943241,0.05236380,0,8.97019423
scaled,15,0.4,10,0.573233,2.830503,0.910233,0.944332,0.04000828,0,8.97019423
scaled,15,0.5,10,0.478434,2.819592,0.916128,0.944756,0.02951826,0,8.97019423
scaled,15,0.6,10,0.445747,2.808469,0.922143,0.945238,0.02006814,0,8.97019423
scaled,15,0.7,10,0.488432,2.796195,0.928662,0.946303,0.01307761,0,8.97019423
scaled,15,0.8,10,0.468932,2.784988,0.934855,0.946694,0.00727411,0,8.97019423
scaled,15,0.9,10,0.486795,2.773613,0.940836,0.946762,0.00356530,0,8.97019423
scaled,15,1.0,10,0.538066,2.764695,0.945651,0.945651,0.00135860,200,8.97019423
scaled,15,0.0,11,1.004273,2.879000,0.890000,0.950439,0.09790000,0,12.57691126
scaled,15,0.1,11,0.808762,2.867414,0.896087,0.950870,0.08002493,0,12.57691126
scaled,15,0.2,11,0.872996,2.855917,0.902108,0.950539,0.06385136,0,12.57691126
scaled,15,0.3,11,0.678439,2.843743,0.908561,0.951871,0.04949723,0,12.57691126
scaled,15,0.4,11,0.621738,2.830527,0.915472,0.953680,0.03676375,0,12.57691126
scaled,15,0.5,11,0.605875,2.818423,0.921782,0.953564,0.02630726,0,12.57691126
scaled,15,0.6,11,0.582948,2.805691,0.928421,0.954034,0.01728277,0,12.57691126
scaled,15,0.7,11,0.597654,2.792721,0.935256,0.954651,0.01032668,0,12.57691126
scaled,15,0.8,11,0.614924,2.781375,0.941259,0.954074,0.00535134,0,12.57691126
scaled,15,0.9,11,0.641417,2.767151,0.948813,0.955347,0.00211014,0,12.57691126
scaled,15,1.0,11,0.639578,2.755669,0.954665,0.954665,0.00072360,200,12.57691126
scaled,15,0.0,12,0.215298,2.893500,0.901000,0.949665,0.08919900,0,12.76112372
scaled,15,0.1,12,0.135597,2.883714,0.906031,0.951311,0.07220429,0,12.76112372
scaled,15,0.2,12,0.130191,2.872978,0.911569,0.953844,0.05695652,0,12.76112372
scaled,15,0.3,12,0.036666,2.862595,0.916871,0.953904,0.04359974,0,12.76112372
scaled,15,0.4,12,0.091629,2.851243,0.922752,0.955380,0.03216222,0,12.76112372
scaled,15,0.5,12,0.045777,2.840347,0.928412,0.955824,0.02236213,0,12.76112372
scaled,15,0.6,12,0.028657,2.828483,0.934473,0.956788,0.01443867,0,12.76112372
scaled,15,0.7,12,0.056221,2.818122,0.939836,0.956481,0.00815446,0,12.76112372
scaled,15,0.8,12,0.093848,2.806526,0.945771,0.956964,0.00381525,0,12.76112372
scaled,15,0.9,12,0.053395,2.794946,0.951834,0.957482,0.00126777,0,12.76112372
scaled,15,1.0,12,0.078817,2.786393,0.956079,0.956079,0.00058337,200,12.76112372
scaled,15,0.0,13,0.367693,2.894000,0.906500,0.976164,0.08475775,0,4.88286497
